发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
彭州发布,06月03日08:12,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。@央视国家记忆L央视国家记忆的微博视频​​​2甘孜·泸定县  ,0,1,0,2
新余市环保,06月03日08:08,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！#三科统编教材编写幕后#@央视国家记忆@微言教育@微博纪录片L央视国家记忆的微博视频  ,0,0,0,0
焦作市教育局,06月03日08:05,来自HUAWEIMate20, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​#成为院士有多难#​,0,2,0,2
光明发布,06月03日08:00,来自微博weibo.com, #早安，光明#我是搞育种的。我觉得，人就像一粒种子。要做一粒好的种子，身体、精神、情感都要健康。种子健康了，事业才能根深叶茂，枝粗果硕。作为一个科研工作者，尤其如此，不仅要知识多，而且要人品好，不仅要出科技成果，而且要弘扬科学精神（袁隆平）。早安，光明人​,0,0,0,0
羊城晚报金羊网,06月03日08:00,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,1,0,2
宁海检察,06月03日15:58,来自微博视频号, 【#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频​,0,0,1,0
钦北检察,06月03日15:54,来自微博视频号, 【#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！@央视国家记忆L央视国家记忆的微博视频  ,0,1,2,3
临汾晚报,06月03日15:54,来自历史·视频社区, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！（央视国家记忆）L央视国家记忆的微博视频  ,0,0,0,0
莱西检察,06月03日15:53,来自微博视频号, 【#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！@央视国家记忆L央视国家记忆的微博视频  ,0,0,0,1
澧县县委编办,06月03日15:51,来自微博weibo.com, 纪录片回顾#袁隆平事迹入选高中语文教材#,0,0,0,0
福从西来,06月03日15:48,来自360安全浏览器, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
北京检察一分院,06月03日15:41,来自360安全浏览器, 【#袁隆平事迹入选语文教材#】向袁隆平院士致敬,0,0,0,0
银海宣传,06月03日15:37,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,1
临潼检察,06月03日15:35,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
鸿福新村社区服务站,06月03日15:30,来自RedmiK30Pro变焦版, //@闵行梅陇镇:【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
大美庐山,06月03日15:30,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
文明攀枝花,06月03日15:26,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
文明福州微博,06月03日15:23,来自微博weibo.com, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
共青团西乡县委,06月03日15:17,来自微博weibo.com, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
蒲江住建,06月03日15:08,来自微博weibo.com, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
益阳检察,06月03日15:05,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
平安鸡西,06月03日15:05,来自360安全浏览器, #向袁隆平同志学习#【#传承的决心如稻穗饱满#——怀念袁隆平】,0,0,0,0
平安鸡西,06月03日15:02,来自360安全浏览器, #以袁隆平Q版形象为主角的科普动画片#这个动画片好棒！看得我满脸眼泪，致敬所有为国家做出贡献的院士们！！！,0,0,0,0
青川青年,06月03日15:00,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
火车南站街道,06月03日14:58,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
玄武发布,06月03日14:53,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,1,1,1
北疆法声,06月03日14:53,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,1,0,0
青白江服务,06月03日14:51,来自微博weibo.com, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
政务新媒体研学中心,06月03日14:50,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,1
微博政务,06月03日14:50,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,4,0,2
微博正能量,06月03日14:50,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,2
警察蜀黍TV,06月03日14:50,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
政务微主播,06月03日14:50,来自历史·视频社区, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
微博印象,06月03日14:50,来自历史·视频社区, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
武侯教育,06月03日14:50,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。L央视国家记忆的微博视频​​​,0,3,2,7
欧洲产业城,06月03日14:48,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
蒲江规划自然资源,06月03日14:48,来自360安全浏览器, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
怀化消防,06月03日14:47,来自微博视频号, 【纪录片回顾#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
重庆网警,06月03日14:45,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！（首都网警）L央视国家记忆的微博视频  ,0,0,0,1
健康大邑,06月03日14:45,来自360安全浏览器, 纪录片回顾#袁隆平事迹入选高中语文教材#@微博大邑,0,0,0,0
浆洗街街道,06月03日14:44,来自iPhone客户端, 【#袁隆平事迹入选语文教材#】@武侯发布,0,0,0,0
麟游检察-,06月03日14:42,来自HUAWEIP30, #袁隆平事迹入选语文教材#,0,0,0,0
正义肇庆,06月03日14:41,来自微博weibo.com, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,1,0,2
红桥检察,06月03日14:40,来自微博视频号, 纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,2,1
宁县检察,06月03日14:39,来自Android, 【#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！@央视国家记忆L央视国家记忆的微博视频  ,0,0,0,0
平安安州,06月03日14:38,来自iPhone客户端, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
簇桥街道,06月03日14:37,来自微博weibo.com, 【#袁隆平事迹入选语文教材#】,0,0,0,0
浏阳公安,06月03日14:36,来自微博weibo.com, 纪录片回顾#袁隆平事迹入选高中语文教材#,0,0,0,0
武侯市场监管,06月03日14:36,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
武侯民政,06月03日14:34,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
四川女性,06月03日14:33,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
东坡青年,06月03日14:32,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
武侯电商产业功能区,06月03日14:32,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,1,0,0
健康龙泉驿,06月03日14:32,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,1,1,0
共青团眉山市彭山区委,06月03日14:32,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
郑州大民生,06月03日14:31,来自微博视频号, 【百集微视频学百年党史——一篇论文解锁“东方魔稻”密码】在湖南长沙杂交水稻展览馆里，有一份珍贵的资料，它是“杂交水稻之父”袁隆平1966年发表的第一篇关于杂交水稻的论文原始手稿。手稿保存在一个牛皮纸文件夹中，封面的“本卷标题”一栏写着“袁隆平早期综合材料原始稿”。文件夹里存有袁隆平等人在1965年至1981年间撰写的论文、提纲等文字资料十多篇。随着《水稻的雄性不孕性》的发表，袁隆平等一大批农业科学家不断突破，创造了一个又一个粮食产量奇迹，也为世界粮食安全做出了中国贡献。L郑州大民生的微博视频  ,0,0,0,1
成都市双流区规划和自然资源局,06月03日14:31,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
眉山强戒所,06月03日14:31,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
成都市青白江区残联,06月03日14:20,来自微博weibo.com, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
成都教育发布,06月03日14:17,来自微博视频号, #成教君分享#【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。L央视国家记忆的微博视频​,0,5,1,7
智慧红谷滩,06月03日14:15,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,8,4,6
信息时报,06月03日14:13,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,2,0,5
蒲江县发改局,06月03日14:12,来自360安全浏览器, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
城关区检察院,06月03日14:12,来自Android, 【纪录片回顾】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频2兰州·兰州文理学院(南校区)  ,0,0,0,0
九江晨报,06月03日14:08,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,1
平安泰州,06月03日14:07,来自HarmonyOS设备, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！L央视国家记忆的微博视频  ,0,0,0,0
广元市场监管,06月03日14:00,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
蒲江投资与旅游,06月03日13:57,来自360安全浏览器, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
青白江统计,06月03日13:56,来自360安全浏览器, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,1,0,0
青白江服务,06月03日13:49,来自微博视频号, #新闻资讯#【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,1,0,1
浦锦街道,06月03日13:48,来自微博weibo.com, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,1,1,1
青白江商务,06月03日13:45,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
微博大邑,06月03日13:36,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,3,0,1
青海西宁城中团委,06月03日13:35,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频2西宁  ,0,0,0,0
双流残联,06月03日13:35,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
蒲江交通,06月03日13:33,来自360安全浏览器, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
石景山卫生监督,06月03日13:32,来自微博视频号, 【#一份珍藏70多年的手写病历#，背后写满了故事】2015年，一位73岁的老人在北京大学人民医院就诊时，出示了几张家人的病历复印件，接诊医生发现，这份病例出自我国妇产科泰斗林巧稚之手。病历写于1946年，共5页，中英文书写端正，一目了然。90多年前，林巧稚还曾给一位叫“袁小孩”的男婴写过出生登记材料，后来“袁小孩”有了一个正式的名字叫袁隆平。林巧稚终身未婚，但她的双手却迎接了五万多名婴儿的诞生。致敬（via.生命时报）L生命时报的微博视频  ,0,2,0,5
蒲江寿安,06月03日13:31,来自360安全浏览器, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
绿色蒲江,06月03日13:27,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,18,14,9
平顶山市教体局,06月03日13:25,来自Android, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！#微博思政课堂#L央视国家记忆的微博视频  ,0,1,0,6
