发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
七环视频,06月10日16:04,来自微博视频号, 【河南#孩子浪费粮食被母亲罚背一百遍悯农#：知道农民伯伯的辛苦了】近日，河南商丘。魏女士在垃圾桶发现被孩子扔掉的馒头，想教育孩子不要浪费粮食，于是想到让他们背诵一百遍《悯农》。事后孩子称再也不浪费粮食，明白了农民伯伯的辛苦。网友：妈妈记得给孩子讲讲袁隆平爷爷的伟大事迹。O孩子浪费粮食，母亲罚他们背《悯农》100遍L七环视频的微博视频  ,0,0,0,0
浙江之声,06月10日22:35,来自iPhone客户端, 【#百年瞬间#157：袁隆平荣获新中国第一个特等发明奖】1981年6月6日，国家科委、农委在北京联合召开授奖大会，授予全国籼型杂交水稻科研协作组袁隆平等人特等发明奖。这是新中国成立以来国家颁发的第一个特等发明奖。从1981年杂交水稻成果在全国获得第一个特等发明奖之后，袁隆平又连续获得众多国际性科学大奖，被誉为“当代神农”和“世界杂交水稻之父”。袁隆平说，中国人不但能养活自己，而且能为其他发展中国家，为解决粮食短缺问题做出贡献。O百年瞬间：袁隆平荣获新中国第一个特等发明奖  ,0,0,0,1
天津市总工会,06月11日11:40,来自微博weibo.com, #学党史践初心答题活动#为鼓励广大科技人员建功立业，党中央、国务院决定从2000年起设立国家最高科学技术奖，并于2001年2月19日召开国家科学技术奖励大会。著名数学家吴文俊、“杂交水稻之父”袁隆平荣膺2000年度国家最高科学技术奖，在社会上引起强烈反响。​,0,0,0,203
成都农业,06月11日11:11,来自微博视频号, 成都郫都：“曲线致富”稻鱼菜立体种养袁隆平院士曾提到，农民单纯种水稻难以致富，但通过种水稻可以“曲线致富”。也就是在大幅度提高粮食作物的单位面积产量的基础上，种三亩地、产四亩粮，让农民腾出一亩田种植效益更高的经济作物，真正让农民实现“种稻致富”。（中国新闻网）L成都农业的微博视频  ,0,1,0,2
华容县检察院,06月11日10:53,来自新版微博weibo.com, 【华容县检察院开展“道德模范在我心”主题党日活动】为扎实开展队伍教育整顿，大力弘扬英模精神，树立学习英模、崇尚英模、争当英模的良好风尚，激励青年干警干事创业，6月10日，华容县检察院青工委组织开展了“道德模范在我心——学习袁隆平精神，争做新时代的奋斗者”主题党日活动。​,0,0,0,1
常德市农机事务中心,06月11日10:18,来自微博weibo.com, 【常德市农机事务中心：观影忆初心，奋进担使命】“在那个特殊的年代，您还在搞水稻研究，是什么在支撑着您走过这段路程？”记者绿蒂采访袁隆平。“中国古代啊，有一位著名诗人，在湘江边上，他留下这样一句诗，‘路漫漫其修远兮，吾将上下而求索’，这就是答案。”袁隆平笑着回答道。为深切缅怀“杂交水稻之父”、“共和国勋章”获得者袁隆平院士，6月9日，市农机事务中心以“观影忆初心，奋进担使命”为主题开展了“我们的节日·端午”活动，全体党员干部通过电影《袁隆平》走近袁隆平院士，共同学习他热爱党、热爱祖国、热爱人民、信念坚定、矢志不渝、勇于创新、朴实无华的高贵品质。电影《袁隆平》记录了青年袁隆平从在安江农校担任教师到扎根海南完成“三系”配套难点攻关期间的故事。袁隆平院士光辉、崇高的一生进一步激发了全体观影人员爱党、爱国的热情。一位党员动情地说：“袁隆平院士一辈子以奉献祖国和人民为目标，每一粒杂交水稻的稻粒都凝聚着他深深的爱国情怀。在今后的工作中，我将始终坚定入党初心，学习袁隆平院士的高尚品质，传承为民情怀，立足本职岗位，为服务对象解难题、办实事。一粥一饭当思来之不易，在今后的生活中，我也将以身作则，坚决制止餐饮浪费，弘扬勤俭节约的美德。”当前，芒种节气刚过，“三夏”生产即将拉开序幕。为提升全市水稻生产全程机械化水平，市农机事务中心将继续下大力推广机插、机抛技术，补短板，强弱项，全面发挥农业机械化在现代农业、乡村振兴中的重要作用，为粮食增产、农民增收服好务。全体农机党员干部坚持把“我为群众办实事”实践活动项目落实作为检验党史学习教育成效的试金石，以实际行动向袁隆平院士致敬。  ,0,0,0,2
海安发布,06月11日09:17,来自360安全浏览器," 【科技创新：吹响实现高水平科技自立自强的号角】历史在这里交汇，又在这里书写新的篇章。　　2021年5月28日，人民大会堂。在两院院士大会中国科协第十次全国代表大会上，习近平总书记指出，实践证明，我国自主创新事业是大有可为的！我国广大科技工作者是大有作为的！我国广大科技工作者要以与时俱进的精神、革故鼎新的勇气、坚忍不拔的定力，面向世界科技前沿、面向经济主战场、面向国家重大需求、面向人民生命健康，把握大势、抢占先机，直面问题、迎难而上，肩负起时代赋予的重任，努力实现高水平科技自立自强！　　热烈的掌声，是对复兴大道上科技成就的礼赞，更是对中国坚定走科技自立自强之路的不变信念。　　从“科学技术是第一生产力”到“创新是引领发展的第一动力”，从科教兴国战略到创新驱动发展战略，中国科技“冲锋号”每一次吹响，都释放出强大的动能。　　从“东方红一号”到“嫦娥五号”，再到“天问一号”；从“银河一号”到“天河一号”，再到“神威·太湖之光”；从首艘载人潜水器7103救生艇到“蛟龙”号，再到“奋斗者”号……我国科技事业以蓬勃之势取得历史性成就，中国正式迈入创新型国家行列。　　科学技术从来没有像今天这样深刻影响着国家前途命运，从来没有像今天这样深刻影响着人民生活福祉。　　在以习近平同志为核心的党中央领导下，14亿中国人民正接续奋斗，开启新的征程。中华大地上，不懈创新的壮歌历久弥新……　　举旗定向　　聚力科技创新实现赶超　　科技立则民族立，科技强则国家强。　　从公元6世纪到17世纪初，在世界重大科技成果中，中国一直占54%以上，到了19世纪骤降为0.4%。“尽管中国古代对人类科技发展作出很多贡献，但为什么近代科学和工业革命没在中国发生？”著名的“李约瑟之问”，曾令多少人扼腕深思。　　新中国成立之初，我国专职从事科学研究的人员不足500人，全国科研机构仅有30多个，科技基础极为薄弱。如何聚力科技发展实现赶超，是中国共产党必须面对的时代课题。　　1956年1月，党中央发出“向科学进军”的号召；1978年3月，全国科学大会召开，“科学技术是生产力”的经典论断，让科学的春风吹遍神州大地；1995年5月，党中央作出实施科教兴国战略的部署，强调人才对于社会主义现代化建设的重要意义。　　2016年5月30日，这是中国科技发展史上值得铭记的日子。“中国要强，中国人民生活要好，必须有强大科技。”全国科技创新大会、两院院士大会、中国科协九大同时召开，习近平总书记发表重要讲话，从战略和全局的高度分析了我国科技创新的历史方位、时代定位和国际地位。　　把创新摆在国家发展全局的核心位置——中国，这个全世界最大的发展中国家，吹响了建设世界科技强国的号角。　　观大势、谋全局、抓根本，我国科技事业壮大发展——2020年，中国科技工作者数量达9100万人，公立高等院校和科研院所数量超过3450家。我国国际专利申请量连续两年稳居世界第一，国际科技论文数量、高被引论文数量均位居世界第2位，科技进步贡献率预计超过60%。世界知识产权组织发布的全球创新指数中，中国排名第14位。在榜单前30名里，中国是唯一的中等收入经济体。　　“党中央在我国科技事业发展的每一个关键节点都作出重大战略部署，牢牢把握正确方向，推进中国特色自主创新道路在实践中越走越宽广。”中国科学技术发展战略研究院院长胡志坚说。科技创新：吹响实现高水平科技自立自强的号角　　集智攻关　　心怀“国之大者”扛起复兴伟业　　2021年5月15日，“天问一号”探测器成功着陆火星乌托邦平原南部，北京航天飞行控制中心里，我国首次火星探测任务工程总设计师张荣桥默默流下了热泪——“我们完成了对国家的承诺——‘第一个百年，中国人的机器人登陆火星’，没有辜负祖国对我们的期望！”　　在火星上留下中国人的“足迹”，只是大国科技加速奔腾、向越来越多“科学无人区”挺进的一个缩影。　　从“两弹一星”成功研制、人工合成牛胰岛素、发现青蒿素，到“嫦娥五号”实现地外天体采样返回、500米口径球面射电望远镜首次发现毫秒脉冲星、新一代“人造太阳”首次放电、“海斗一号”完成万米海试、北斗卫星导航系统全面开通……回望百年，依靠社会主义制度这一重要法宝，一代代科技工作者心怀“国之大者”，坚持“四个面向”，扛起民族复兴的伟业，我国取得一大批“顶天立地”的科技成果。　　仰望苍穹，科学家精神永远在闪耀。从李四光、钱学森、邓稼先，到陈景润、黄大年、南仁东，一代代科技工作者从党的百年奋斗历程中汲取前行力量。　　“时代楷模”彭士禄院士“深潜”一辈子，从中国第一代核潜艇,到大亚湾核电站,再到秦山二期核电站,倾注了大量心血,被誉为中国核动力事业的“拓荒牛”。　　“共和国勋章”获得者袁隆平院士的“禾下乘凉梦”世人皆知，他研究的杂交水稻仅在中国的土地上就累计增产超6000亿公斤，为“把饭碗牢牢端在中国人自己手上”立下汗马功劳，更惠及全球亿万人民。　　放眼神州，一代代科技工作者将论文写在祖国大地上。李保国、朱有勇、李玉……党的十八大以来，19万名科技专家奔赴田间地头，28.98万科技特派员深入脱贫攻坚一线，共铸彪炳史册的人间奇迹。　　但看今日，C919大飞机准备运营，时速600公里高速磁浮试验样车成功试跑，最大直径盾构机顺利始发，北京大兴国际机场正式投运，港珠澳大桥开通运营，成功分离出世界上首个新冠病毒毒株，完成病毒基因组测序，开发一批临床救治药物、检测设备和试剂，研发应用多款疫苗……从量的积累迈向质的飞跃，从点的突破迈向系统能力提升，中华民族走向伟大复兴的时空中，这些科技成就，无不闪耀着一代代科技工作者不忘初心、接力前行的夺目光芒。　　厚植沃土　　深化改革助推创新奔腾　　点燃科技创新的新引擎，改革是必不可少的点火系。　　1985年，《中共中央关于科学技术体制改革的决定》开启了科技体制改革的大幕。30多年来，科技体制改革持续深化不停歇。特别是党的十八大以来，中国科技体制改革“动真碰硬”，向数十年难除的积弊“开刀”——告别“天女散花，九龙治水”，分散在40多个部门的近百项科技计划得到优化整合；科技资源配置分散、封闭、重复、低效的痼疾得到明显改善。科技创新：吹响实现高水平科技自立自强的号角两院院士大会中国科协第十次全国代表大会在京召开。新华社发科技创新：吹响实现高水平科技自立自强的号角　　科研人员如何既有“面子”更有“里子”？“松绑”＋“激励”成为科技改革的关键词，“破四唯”“立新标”“揭榜挂帅”……越来越多的“千里马”在创新沃土上竞相奔腾。　　一座中关村，见证着创新驱动发展的波澜壮阔。　　新中国成立伊始，这里仅是京郊的自然村落。数十年间，高等院校在这里落地生根，科研院所在这里抽枝散叶，高新企业在这里迭代升级。作为169个国家高新区的杰出代表，中关村已成为中国科技资源最密集、科技条件最雄厚、科研成果最丰富的区域，正加快向具有全球影响力的科创中心迈进。　　今日之中国，高速铁路、高速公路营业里程均位居世界第一，一日千里已不是梦想；以5G为代表的新一代信息技术成家庭标配，网民规模世界第一；能源、水利、通信、交通，网络覆盖之广、通达之深，令世界惊叹……今日之世界，许多在中国热门的移动应用实现本土化，让当地民众体会到来自中国的“互联网＋”智慧。　　察势者智，驭势者赢。　　习近平总书记强调，“党的十九大确立了到2035年跻身创新型国家前列的战略目标，党的十九届五中全会提出了坚持创新在我国现代化建设全局中的核心地位，把科技自立自强作为国家发展的战略支撑。立足新发展阶段、贯彻新发展理念、构建新发展格局、推动高质量发展，必须深入实施科教兴国战略、人才强国战略、创新驱动发展战略，完善国家创新体系，加快建设科技强国，实现高水平科技自立自强。”　　这是中国共产党人的远见卓识和清醒判断，更是关乎国家命运的伟大抉择。　　迈向科技之巅，中国自立自强的步伐益发铿锵而坚定，在全面建设社会主义现代化国家的新征程中，向着世界科技强国挺进！  ",0,0,0,1
鲁网潍坊,06月11日09:14,来自微博视频号, 【插秧季，田间忙！[水稻]#潍坊万亩稻田种下丰收的希望#】6月9日讯随着气温升高，潍坊的水稻产区陆续开始插秧。6月8日上午，在潍坊寒亭区袁隆平海水稻一二三产业融合发展示范区，一望无垠的稻田上机械穿梭，农民们正忙着备苗、插秧。[水稻]田间地头呈现出一派热火朝天的忙碌景象。L潍坊那点事儿的微博视频  ,0,0,0,2
昆明市政务服务管理局,06月11日09:04,来自微博weibo.com, #袁隆平的云南情#【他是云南人追的“星”！】2010年，袁隆平来到云南，为云南农村干部学院学员及云南农大师生作报告，主题为“发展杂交水稻，保障粮食安全”。袁隆平一走进云南农业大学，立即成为师生追捧的对象。“作为农大学生，袁隆平就是我的偶像，尤其是他为国为民、无私奉献、献身农业的精神，值得我们当代大学生学习。  ,0,0,0,1
五华女声,06月11日15:37,来自微博weibo.com, 东村社区开展“端午艾叶香传红色家风”2021年家庭文明建设系列活动#端午艾叶香传红色家风#家风连国风，国风兴家风，有家才有国，厚德薪火旺。端午节将近，6月10日晚上，东村社区党委书记白聪、社区两委班子成员和社区村组干部在社区会议室，共同学习“端午艾叶香传红色家风”家庭文明建设活动。同时做好端午节日氛围，并在学习中找差距、找不足并为自己今后的工作、生活照亮方向！白聪同志说：“在过去的五月，中国眼科泰斗夏德昭、故宫博物院副院长杨伯达、世界杂交水稻之父袁隆平、中国肝胆外科之父吴孟超先后去世，他们在不同的领域做了同一件事，为中华民族的伟大复兴贡献自己的光与热，回顾先生们的一生，我们不难看出是良好的家风，塑造了他们坚韧不拔的品格。”通过此次学习，两委成员和村组干部也纷纷表示会以自己的家庭为单位，辐射整个社区，让家家有个好家风，家家培育文明人。让浩然正气常驻东村社区。@昆明市妇联  ,0,0,0,0
三亚旅游,06月11日15:13,来自微博weibo.com, #假期在三亚怎么耍#【暑期亲子狂欢要开始了】今年夏天，三亚推出了一系列备受青睐的休闲亲子游、研学旅行体验的高品质产品，做好迎接这个暑期亲子狂欢的准备。享受慵懒的夏季亲子时光。下了飞机，直奔亚龙湾、海棠湾、大东海、小东海和崖州湾的滨海度假酒店，感受阵阵海风袭来的惬意。每天焕新的亲子康乐活动和完备的亲子配套设施，足不出户，让你尽享全家在一起的快乐时光。寻觅现代化的生态乡村。在山的那边、海的那边，有一个美丽乡村——大茅村。这里的夏天，因依山傍水让人感觉气候无比舒适。在LuLu的生态农庄，每一个家庭成员都能拥有全身心浸入的健康、生态、品质之旅。多种童趣，尽在三亚。在天涯海角海边的天涯书屋，翻开一段三亚故事；在西岛追着海浪，赶最美的海；在椰梦长廊，大手拉小手看夕阳西下；晚霞渐浓，在袁隆平爷爷走过的稻田里追溯一段难忘的时光……随着新一轮星级酒店、20家研学基地、亲子乐园的入驻和景区亲子设施、玩法的迭代升级，再来刷一波全新的亲子三亚吧！(via.三亚市旅游推广局)  ,0,0,0,0
成都市青白江区农业农村局,06月11日14:41,来自微博视频号, 成都郫都：“曲线致富”稻鱼菜立体种养袁隆平院士曾提到，农民单纯种水稻难以致富，但通过种水稻可以“曲线致富”。也就是在大幅度提高粮食作物的单位面积产量的基础上，种三亩地、产四亩粮，让农民腾出一亩田种植效益更高的经济作物，真正让农民实现“种稻致富”。（中国新闻网）L成都农业的微博视频  ,0,1,0,1
李沧检察,06月11日14:03,来自微博weibo.com, //@山东长安网:#苏州一男子侮辱袁隆平被采取刑事强制措施#依法严惩！,0,0,0,1
江西发布,06月11日17:52,来自微博weibo.com, #百年党史中的江西足迹#【“足迹”——庆祝建党100周年|致敬袁隆平院士！一粥一饭当思来之不易】9日下午，由九江市委宣传部、市委网信办主办的“足迹”——九江市庆祝建党100周年主题宣传活动采访团来到九江市德安县，向袁隆平院士致敬，学习他以祖国和人民需要为己任，以奉献祖国和人民为目标，脚踏实地把科技论文写在祖国大地上的崇高风范！O网页链接（江西新闻客户端）  ,0,0,0,1
信息日报,06月11日17:47,来自搜狗高速浏览器, #百年党史中的江西足迹#【“足迹”——庆祝建党100周年|致敬袁隆平院士！一粥一饭当思来之不易】9日下午，由九江市委宣传部、市委网信办主办的“足迹”——九江市庆祝建党100周年主题宣传活动采访团来到九江市德安县，向袁隆平院士致敬，学习他以祖国和人民需要为己任，以奉献祖国和人民为目标，脚踏实地把科技论文写在祖国大地上的崇高风范！O网页链接  ,0,0,0,0
民生江西,06月11日17:47,来自微博weibo.com, #百年党史中的江西足迹#【“足迹”——庆祝建党100周年|致敬袁隆平院士！一粥一饭当思来之不易】9日下午，由九江市委宣传部、市委网信办主办的“足迹”——九江市庆祝建党100周年主题宣传活动采访团来到九江市德安县，向袁隆平院士致敬，学习他以祖国和人民需要为己任，以奉献祖国和人民为目标，脚踏实地把科技论文写在祖国大地上的崇高风范！O网页链接  ,0,0,0,0
大江网,06月11日17:47,来自360安全浏览器, #百年党史中的江西足迹#【“足迹”——庆祝建党100周年|致敬袁隆平院士！一粥一饭当思来之不易】9日下午，由九江市委宣传部、市委网信办主办的“足迹”——九江市庆祝建党100周年主题宣传活动采访团来到九江市德安县，向袁隆平院士致敬，学习他以祖国和人民需要为己任，以奉献祖国和人民为目标，脚踏实地把科技论文写在祖国大地上的崇高风范！O网页链接  ,0,1,0,0
重庆发布,06月12日11:11,来自微博weibo.com, 【线上打卡学党史，我们一起做个题】#百城联动庆百年#今天的#成渝党史小课堂#题目是：数学大师（），“杂交水稻之父”袁隆平荣获2000年度国家最高科学技术奖。数学大师（）​,0,2,3,173
格致论道讲坛,06月12日10:40,来自微博weibo.com, 【制造一颗克隆种子，破解杂交水稻留种难题】民以食为天，历史上有许多因为粮食短缺而导致社会动荡，甚至引发战争的时期。杂交技术的出现缓解了粮食危机这个长期困扰人类的难题。杂交品种有高大、健壮等优势；然而，也存在一个明显的缺陷，那就是无法留种。为了给杂交水稻育种，科学家们不懈探索，这其中就有袁隆平、石明松等科学家的贡献。培育杂交品种面临着哪些挑战？科学家们又是如何解决的呢？  ,0,2,0,3
科技日报,06月12日09:43,来自微博weibo.com, 【青岛海水稻开始大面积插播】端午时节，位于青岛市城阳区上马街道的盐碱地稻作改良示范基地进入了“海水稻”插秧季。据介绍，今年主要种植为去年产量较高的YC2009和YC2003两个品种，去年测产分别达到了亩产739.7公斤和542.5公斤。上马基地计划种植5000亩，试验种植材料数百份。记者采访中了解到，2020年，中国工程院院士袁隆平海水稻团队在全国十地启动了万亩片盐碱地稻作改良和海水稻种植示范，海水稻示范种植面积由原来两万亩，扩大推广到十万亩。首批四个耐盐碱水稻品种已通过国家耐盐碱区域试验审定。（科技日报记者王健高）  ,0,1,1,8
书香江苏在线,06月12日08:40,来自微博weibo.com, #好书推荐#【江苏省全民阅读活动领导小组“红色经典阅读”百种荐读书单】《共和国科学家颂：52位中国科学家的故事》（作者:郭曰方出版社:江苏凤凰文艺出版社）——这是一本写给52位共和国科学家的颂歌，作者用艺术的手法再现了52位中国科学家精彩纷呈、艰苦卓绝的一生，浓墨重彩地讴歌了在各个领域的科学家为新中国的经济发展、社会进步和科技创新所做出的巨大贡献，弘扬了以爱国主义为核心的伟大科学精神、民族精神。作者以豪迈的激情、荡气回肠的诗句，塑造了钱学森、袁隆平、钟南山等52位科学家的崇高形象，描绘了一幅中华人民共和国英雄群体的画图，构建了一段新中国科学发展史的剪影。  ,0,2,0,4
光明日报,06月12日15:00,来自微博weibo.com, #聚焦经济社会发展#【#青岛海水稻开始大面积插播#】端午时节，位于山东省青岛市城阳区上马街道的盐碱地稻作改良示范基地进入“海水稻”插秧季。2020年，袁隆平院士海水稻团队在全国十地启动了万亩片盐碱地稻作改良和海水稻种植示范，示范种植面积由原来两万亩扩大推广到十万亩；首批四个耐盐碱水稻品种已通过国家耐盐碱区域试验审定。今年上马基地种植面积5000亩，主要种植产量较高的YC2009和YC2003两个品种，去年测产分别达到了亩产739.7公斤和542.5公斤。（光明日报全媒体记者刘艳杰朱楠摄影王海滨）  ,0,10,10,60
广安文旅,06月12日13:14,来自微博weibo.com, 全市文化和旅游融合创新发展专题培训班成功举办6月7日至11日，广安市2021年文化和旅游融合创新发展专题培训班在西南大学完成培训教学内容，55名学员全部通过考核顺利结业。此次培训班由市文化和旅游产业领导小组办公室主办，西南大学经济管理学院具体承办。学员为各县（市、区)政府、园区管委会分管领导及文旅部门负责人、全市重点文旅乡镇领导、重点文旅企业负责人、市级相关部门负责人、市文广旅局相关科室负责人等。授课教师团队既有西南大学文化和旅游相关专业教授、学科带头人，也有重庆重点文旅企业实战派专家、负责人。教学方式包括理论教学与现场考察，授课内容涵盖乡村旅游、文旅融合发展、后疫情时代文旅产业复兴、文化创意产业策划等基本知识与案例操作经验传授。培训期间，学员们积极与教师团队交流、分享培训心得并向袁隆平院士塑像敬献了鲜花。本次培训班的顺利举办为我市聚焦建设“红色旅游胜地和文化旅游强市”目标，探索文旅融合新路径，加快推进文化事业、文旅产业高质量发展提供了坚强智力支撑。（梅超陈杰杰)  ,0,0,0,0
中国共青团网,06月12日12:05,来自HUAWEInova3, #百年党史青年答# #青年学党史#数学大师______、“杂交水稻之父”袁隆平荣获2000年度国家最高科学技术奖。（选择题）​,0,0,1,229
眉山天府新区,06月12日19:45,来自微博视频号, 【#外交部称袁隆平逝世是中国和世界巨大损失#：#赵立坚称袁隆平的梦想一定会成为现实#】24日，外交部发言人赵立坚表示，中国著名科学家、共和国勋章获得者、中国工程院院士袁隆平逝世后，中外各界都表示沉痛悼念，这充分说明他对中国乃至世界杂交水稻事业所作的贡献，受到广泛认可和高度评价。他的逝世是中国和世界的巨大损失，他将永远为人们所缅怀和铭记。“金黄沉甸甸的稻谷，让无数人享受到了吃饱的幸福，看到了生活的希望。”赵立坚说，袁隆平院士不仅属于中国，也属于世界。他毕生奋斗的梦想，就是让杂交水稻覆盖全球，让所有人不挨饿。中国创造了粮食自给的人间奇迹，也有意愿、有能力继续为全球粮食安全治理作出更大贡献。我们相信在各方的携手努力下，袁隆平院士的梦想一定会成为现实，饥饿和贫困终将从地球上消失。（人民日报记者谢亚宏）L人民视频的微博视频  ,0,1,0,4
电商头条,06月12日19:29,来自微博视频号, 各界大佬伙食对比，看完袁隆平再看王健林刘强东！段位差距太悬殊L电商头条的微博视频​,0,69,19,74
静海青年,06月12日17:05,来自iPhone客户端, #童心向党# #静海新闻# #端午节# #粽子节#【“端午节我们的节日”——静海少先队员在劳动实践中欢度端午】6月11日上午九点，团泊小学利用云平台网络直播形式开展“端午节——我们的节日”主题教育劳动实践活动，此次活动分为主会场和25个班级分会场同步直播形式。活动开始，团泊小学全校师生共同聆听天津市劳动模范，华源集团天康公司党支部书记、总经理史奉喜同志讲述劳模精神、工匠精神及自身创业奉献经历，激发学生爱党爱国热情，同时向已故院士全国劳动模范袁隆平同志致敬。活动还邀请到了团泊小学的兄弟校华源小学少数民族学生代表，共同开展手工制作，软笔书法，剪纸制作等活动。现场师生一起共同包粽子共度端午节，讲述端午习俗，纪念伟大诗人屈原。同时25个班级分会场也以丰富多彩的形式同步开展着实践活动，有的制作手抄报，有的利用彩泥制作粽子，有的制作端午贺卡，相互祝愿大家端午安康。活动进入尾声，少先队员代表来到天康公司车间，将活动现场师生包好后加工蒸熟的粽子亲手赠送给工人叔叔阿姨，并向他们致以节日的问候。此举进一步培养了少先队员尊敬劳动者、爱惜劳动成果、热爱家乡的优秀品格。  ,0,0,0,3
文明成都,06月13日11:56,来自360安全浏览器, #蓉妮播党史#数学大师____、“杂交水稻之父”袁隆平荣膺2000年度国家最高科学技术奖？数学大师_、“杂交水稻之父”袁隆平荣膺2000年度国家最高科学技术奖​,0,7,1,36
光明发布,06月13日08:00,来自微博weibo.com, #早安，光明#科研的本质是创新，如果不尊重权威、不读书，创新就失去了基础；如果迷信权威、迷信书本，创新就没有了空间（袁隆平）。早安，光明人​,0,0,0,0
燕赵都市报,06月13日12:33,来自微博weibo.com, #党史百题每日一题#83、数学大师_______、“杂交水稻之父”袁隆平荣膺2000年度国家最高科学技术奖。A.吴文俊B.赵九章C.钱伟长D.王大珩​,0,3,2,3
河北法制报,06月13日12:01,来自iPhone客户端, 【袁隆平：#金元宝有什么用呢两个馒头能救命#】采访期间，袁隆平插话问记者多大，记者说自己是“80后”，袁隆平说给记者上起了“忆苦思甜”课。“你们年轻人没有挨过饿，不知道粮食的重要性。过去一句话，一个金元宝比不上两个馒头，我两个馒头可以保命，金元宝有什么用呢。肚子饿起来真难受啊，其实我当时学农的目的就是为使家乡父老敞开肚皮吃饱大米饭。”从那时起，他就有一个梦想，一定要让老百姓吃饱饭，不饿肚子。L北京电视台的微博视频  ,0,0,0,2
淄博市图书馆,06月13日19:50,来自OPPOReno55G, #淄图君赠书#：《袁隆平的故事》~#袁隆平# #免费畅听# #转发赠书#“让所有人远离饥饿，这个梦，袁隆平惦记了一辈子，也探索实践了一辈子，在培育杂交水稻这条道路上，他从未懈怠。无论收获再大再多的荣誉，他依然奔走在田间地头，为一生追寻的“禾下乘凉梦”而不断耕耘。”《袁隆平的故事》典藏版有声书由@懒人畅听与@湖南人民出版社联合出品，@懒人畅听@QQ音乐@酷狗音乐@酷我音乐@懒人极速版App同步免费上线。以声音的形式呈现了袁隆平院士23个重大人生节点与60段人生历练故事，全景式展示了他生动多彩的生活、执着追求的探索精神和光明磊落的胸襟，完整呈现“杂交水稻之父”精彩的一生。关注@淄博市图书馆，转发+评论本条微博，6月20日抽3位送《袁隆平的故事》典藏版纸书！@微博抽奖平台全国包邮哦~O抽奖详情  ,0,74,53,20
河南新闻广播,06月13日18:24,来自微博weibo.com, #党史百问百答# #百年党史天天学# #百年党史青年说# #党史上的今天#数学大师（）、“杂交水稻之父”袁隆平荣膺2000年度国家最高科学技术奖。正确答案是：​,0,1,1,62
无锡新闻广播,06月13日17:33,来自iPhone客户端, 【江苏省天一中学举行2021届高三毕业典礼】6月12日，江苏省天一中学2021届高三毕业典礼举行。毕业典礼上，朱卓君校长从袁隆平院士的“种子”精神鼓励全体毕业生“做一粒健康、朴实、有情怀、有创造力、有梦想的种子！”2无锡·无锡广电大厦​,0,0,0,1
凤凰网山西,06月14日11:34,来自微博视频号, #山西非遗宝藏等你来#【临汾小伙创作《国家脊梁》泥塑缅怀袁隆平】5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平与世长辞，国人泪目。得知袁隆平逝世的消息，山西省临汾市“非遗”平阳泥塑传承人刘波用两天时间创作了雕塑《国家脊梁》，以此缅怀袁隆平。#非遗购物节# #非遗在身边#L临汾发布的微博视频  ,0,0,0,2
知识分子,06月14日10:53,来自iPhoneXS, 【袁隆平和我国杂交水稻研究简史】2021年5月22日，世界著名水稻育种家、“共和国勋章”获得者、中国工程院院士袁隆平先生溘然长逝。天陨巨擘，江河哭泣；国失大匠，山川同伤。邓兴旺从2004年开始杂交水稻研究，曾多次聆听袁隆平先生学术报告并交流学术心得。他与北大植物科学同事李磊二人特撰此文，以追忆我国杂交水稻研究为世人瞩目的光辉历史，缅怀袁隆平先生在杂交水稻研究与应用领域彪炳史册的杰出贡献。O袁隆平和我国杂交水稻研究简史  ,0,2,1,30
青州市图书馆,06月14日10:24,来自微博weibo.com, #百年党史#【好书推荐】｜《功勋》国家设立“共和国勋章”，授予在我国社会主义现代化建没和保卫国家中作出巨大贡献、建立很好功勋的杰出人士。《功勋》收录了《人民日报》等权威媒体公开发表的文章，以讲故事的方式生动记录了于敏、申纪兰、孙家栋、李延年、张富清、袁隆平、黄旭华、屠呦呦、钟南山9位“共和国勋章”获得者的先进事迹，是向他们学习的必备图书。  ,0,0,0,2
